Third Party Apps,Aplicativos de terceiros,
Third Party Authentication,Autenticação de Terceiros,
This Currency is disabled. Enable to use in transactions,Esta moeda é desativado. Ativar para usar em transações,
This Kanban Board will be private,Este Conselho Kanban será privado,
This Month,Este mês,
This Quarter,Este Trimestre,
This Week,Esta semana,
This Year,Este ano,
This action is only allowed for {},Esta ação é permitida apenas para {},
This cannot be undone,Isto não pode ser desfeito,
This card will be available to all Users if this is set,Este cartão estará disponível para todos os usuários se estiver definido,
This chart will be available to all Users if this is set,Este gráfico estará disponível para todos os usuários se estiver definido,
"This document allows you to edit limited fields. For all kinds of workspace customization, use the Edit button located on the workspace page","Este documento permite que você edite campos limitados. Para todos os tipos de personalização do espaço de trabalho, use o botão Editar localizado na página do espaço de trabalho",
This document cannot be reverted,Este documento não pode ser revertido,
This document has been modified after the email was sent.,Este documento foi modificado depois que o email foi enviado.,
This document has been reverted,Este documento foi revertido,
"This document is already amended, you cannot ammend it again","Este documento já foi alterado, você não pode alterá-lo novamente",
This email is autogenerated,Este e-mail é gerado automaticamente,
This feature is brand new and still experimental,Esta funcionalidade é nova e ainda está em fase experimental,
This form has been modified after you have loaded it,Este formulário foi modificado depois de ter carregado ele,
This form is not editable due to a Workflow.,Esta demanda não é editável devido a um fluxo de trabalho.,
This format is used if country specific format is not found,Este formato é usado se o formato específico país não é encontrado,
This goes above the slideshow.,Isto vai acima do slideshow.,
This is a background report. Please set the appropriate filters and then generate a new one.,"Este é um relatório de fundo. Por favor, defina os filtros apropriados e, em seguida, gere um novo.",
This is a top-10 common password.,Essa é uma das 10 senhas mais comuns.,
This is a top-100 common password.,Essa é uma das 100 senhas mais comuns.,
This is a very common password.,Essa é uma senha muito comum.,
This is an automatically generated reply,Isto é uma resposta gerada automaticamente,
This is an example Google SERP Preview.,Este é um exemplo de visualização do Google SERP.,
This is similar to a commonly used password.,Isso é parecido com uma senha comum.,
This is the number of the last created transaction with this prefix,Este é o número da última transação criada com este prefixo,
This link has already been activated for verification.,Este link já foi ativado para verificação.,
This link is invalid or expired. Please make sure you have pasted correctly.,"Este link é inválido ou expirou. Por favor, certifique-se de ter colado corretamente.",
This may get printed on multiple pages,Isso pode ser impresso em várias páginas,
This month,Este mês,
This report was generated on {0},Este relatório foi gerado em {0},
This report was generated {0}.,Este relatório foi gerado {0}.,
This request has not yet been approved by the user.,Esta solicitação ainda não foi aprovada pelo usuário.,
This title will be used as the title of the webpage as well as in meta tags,"Este título será usado como o título da página da web, bem como nas metatags",
"This will be automatically generated when you publish the page, you can also enter a route yourself if you wish","Isso será gerado automaticamente quando você publicar a página, você também pode inserir uma rota se desejar",
This will be shown in a modal after routing,Isso será mostrado em um modal após o roteamento,
This will be shown to the user in a dialog after routing to the report,Isso será mostrado ao usuário em uma caixa de diálogo após o roteamento para o relatório,
This will log out {0} from all other devices,Isso encerrará {0} de todos os outros dispositivos,
This will permanently remove your data.,Isso removerá permanentemente seus dados.,
Throttled,Throttled,
Thumbnail URL,URL Thumbnail,
Thursday,Quinta-feira,
Time,Tempo,
Time Format,Formato da hora,
Time Interval,Intervalo de tempo,
Time Series,Séries Temporais,
Time Series Based On,Séries Temporais Baseadas em,
Time Zone,Fuso horário,
Time Zones,Fusos horários,
Time format,Formato da hora,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,Tempo em segundos para manter a imagem do código QR no servidor. Min: <strong>240</strong>,
Time series based on is required to create a dashboard chart,As séries cronológicas baseadas em são necessárias para criar um gráfico de dashboard,
Time {0} must be in format: {1},A hora {0} deve estar no formato: {1},
Timeline DocType,DocType Timeline,
Timeline Field,Campo Timeline,
Timeline Links,Links da linha do tempo,
Timeline Name,Nome Timeline,
Timeline field must be a Link or Dynamic Link,Campo Timeline deve ser um link ou link dinâmico,
Timeline field must be a valid fieldname,campo Timeline deve ser um nome de campo válido,
Timeseries,Timeseries,
Timespan,Intervalo de tempo,
Timestamp,Timestamp,
Title,Título,
Title Field,Campo Título,
Title Prefix,Prefixo do Título,
Title field must be a valid fieldname,Campo Título deve ser um nome de campo válido,
Title of the page,Título da página,
To,Para,
To Date,Até a Data,
To Date Field,Até o momento do campo,
To Do,Atribuições,
To User,Ao usuário,
To and CC,Para e CC,
"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Para configurar a repetição automática, ative &quot;Permitir repetição automática&quot; de {0}.",
To enable it follow the instructions in the following link: {0},"Para habilitá-lo, siga as instruções no seguinte link: {0}",
"To get the updated report, click on {0}.","Para obter o relatório atualizado, clique em {0}.",
"To use Google Calendar, enable {0}.","Para usar o Google Agenda, ative {0}.",
"To use Google Contacts, enable {0}.","Para usar os Contatos do Google, ative {0}.",
"To use Google Drive, enable {0}.","Para usar o Google Drive, ative {0}.",
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","Para usar o Slack Channel, adicione um <a href=""#List/Slack%20Webhook%20URL/List"">URL do Slack Webhook</a> .",
ToDo,Lista de Atribuições,
Today,Hoje,
Toggle Chart,Tabela de alternância,
Toggle Grid View,Toggle Grid View,
Toggle Sidebar,Toggle Sidebar,
Token,Símbolo,
Token is missing,Token está ausente,
Tomorrow,Tomorrow,
Too Many Requests,Muitos pedidos,
"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Demasiados usuários se inscreveram recentemente, de modo que o registro estiver desativado. Por favor volte em uma hora",
Top,Topo,
Top Bar Item,Item da barra superior,
Top Bar Items,Itens da barra superior,
Top Performer,Top Performer,
Top Reviewer,Revisor Superior,
Top {0},Top {0},
Topic,Tópico,
Total,Total,
Total Subscribers,Total de Assinantes,
Total number of emails to sync in initial sync process ,número total de e-mails para sincronizar no processo de sincronização inicial,
Totals,Totais,
Totals Row,Linha de totais,
Traceback,Traceback,
Track Changes,Rastrear Alterações,
Track Email Status,Acompanhar status de e-mail,
Track Field,Trilha de corrida,
Track Seen,Marcar como visto,
Track Views,Acompanhar vistas,
Track milestones for any document,Acompanhe os marcos de qualquer documento,
Transaction Hash,Hash de transação,
Transaction Log,Log de transações,
Transaction Log Report,Relatório de log de transações,
Transgender,Transgênero,
Transition Rules,Regras de transição,
Transitions,Transições,
Translatable,Traduzível,
Translate values,Traduzir valores,
Translate {0},Traduzir {0},
Translated Text,Texto Traduzido,
Translation,Tradução,
Translations,Traduções,
Trash,lixo,
Tree,Árvore,
Tree structures are implemented using Nested Set,As estruturas de árvore são implementadas usando o Conjunto Aninhado,
Tree view is not available for {0},A visualização em árvore não está disponível para {0},
Trigger Method,Método gatilho,
Trigger Primary Action,Ação principal do acionador,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Gatilho em métodos válidos como ""before_insert"", ""after_update"", etc. (dependerá do DocType selecionado)",
Try the new Print Designer,Experimente o novo Print Designer,
Try to avoid repeated words and characters,Tente evitar palavras repetidas e personagens,
Try to use a longer keyboard pattern with more turns,Tente usar um padrão de teclado mais tempo com mais voltas,
Tuesday,Terça-feira,
Two Factor Authentication,Autenticação de dois fatores,
Two Factor Authentication method,Método de autenticação de dois fatores,
Type,Tipo,
Type a reply / comment,Digite sua mensagem ou comentário...,
Type something in the search box to search,Digite algo na caixa de pesquisa para pesquisar,
Type:,Tipo:,
UID,UID,
UIDNEXT,UIDNEXT,
UIDVALIDITY,UIDVALIDITY,
UNSEEN,Por Ler,
URL,URL,
URL for documentation or help,URL para documentação ou ajuda,
URL of the page,URL da página,
URL to go to on clicking the slideshow image,URL para acessar ao clicar na imagem da apresentação de slides,
Unable to find DocType {0},Não foi possível encontrar DocType {0},
Unable to load camera.,Não é possível carregar a câmera.,
Unable to load: {0},Não é possível carregar: {0},
Unable to open attached file. Did you export it as CSV?,Foi impossível abrir o arquivo anexado. Você o exportou como CSV?,
Unable to read file format for {0},Não foi possível ler o formato do arquivo para {0},
Unable to update event,Não é possível atualizar evento,
Unable to write file format for {0},Não foi possível escrever o formato do arquivo para {0},
Unassign Condition,Desatribuir condição,
Uncaught Server Exception,Exceção de servidor não detectado,
Unchanged,Inalterado,
Undo,Desfazer,
Unfollow,Deixar de seguir,
Unhandled Email,Emails não trabalhados,
Unique,Único,
Unknown,Unknown,
Unknown Column: {0},Coluna desconhecida: {0},
Unknown User,Usuário desconhecido,
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Codificação de arquivo desconhecida. Tentei utf-8, Windows -1250 , Windows-1252 .",
Unread,Não lida,
Unread Notification Sent,Notificação de mensagem não lida enviada,
Unselect All,Desmarcar Todos,
Unshared,Não Compartilhado,
Unsubscribe,Cancelar subscrição,
Unsubscribe Method,Método de Cancelamento de Inscrição,
Unsubscribe Param,Parâmetero de Cancelamento de Inscrição,
Unsubscribed,Inscrição Cancelada,
Untitled Column,Coluna sem título,
Unzip,Descompactar,
Unzipped {0} files,Arquivos descompactados {0},
Unzipping files...,Descompactando arquivos ...,
Upcoming Events for Today,Próximos Eventos para Hoje,
Update,Atualizar,
Update Details,Detalhes da Atualização,
Update Existing Records,Atualizar registros existentes,
Update Field,Atualizar Campo,
Update Password,Atualizar Senha,
Update Series Number,Atualizar Números de Séries,
Update Settings,Atualizar configurações,
Update Translations,Atualizar Traduções,
Update Value,Atualizar Valor,
Updated,Atualizado,
Updated Successfully,Atualizado com sucesso,
Updated To A New Version 🎉,Atualizado para uma nova versão 🎉,
Updated successfully,Atualizado com sucesso,
Updating,Atualizando,Freeze message while updating a document
Updating {0},Atualizando {0},
"Updating {0} of {1}, {2}","Atualizando {0} de {1}, {2}",
Upload,Enviar,
Upload file,Subir arquivo,
Upload {0} files,Carregar {0} arquivos,
Uploaded To Dropbox,Enviado para o Dropbox,
Uploaded To Google Drive,Carregado no Google Drive,
Use % for any non empty value.,Use% para qualquer valor não vazio.,
Use ASCII encoding for password,Use codificação ASCII para senha,
Use IMAP,Usar IMAP,
Use POST,Use POST,
Use Report Chart,Usar gráfico de relatório,
Use SSL,Usar SSL,
Use TLS,Usar TLS,
"Use a few words, avoid common phrases.","Use algumas palavras, evite frases comuns.",
Use of sub-query or function is restricted,O uso de subconsulta ou função é restrito,
Use this fieldname to generate title,Utilize este campo para gerar o título,
User,Usuário,
User ,Usuário ,
User '{0}' already has the role '{1}',User &#39;{0}&#39; já tem o papel &#39;{1}&#39;,
User Agent,Agente de usuário,
User Cannot Create,O Usuário não pode criar,
User Cannot Search,O Usuário não pode pesquisar,
User Defaults,Padrões de Perfil,
User Email,Email do Usuário,
User Emails,Emails do Usuário,
User Field,Campo do usuário,
User ID,ID de Usuário,
User ID Property,Propriedade de ID do usuário,
User ID of a Blogger,ID do usuário de um Blogger,
User Id,ID do Usuário,
User Image,Imagem do Usuário,
User Name,Nome de usuário,
User Permission,A permissão do usuário,
User Permissions,Permissões de Usuário,
User Permissions are used to limit users to specific records.,Permissões de usuário são usadas para limitar usuários a registros específicos.,
User Permissions created sucessfully,Permissões de usuário criadas com sucesso,
User Profile,Perfil de Usuário,
User Settings,Configurações do Usuário,
User Social Login,Login Social do Usuário,
User Tags,Etiquetas de Usuários,
User Type,Tipo de Usuário,
User can login using Email id or Mobile number,O usuário pode efetuar login usando a ID do e-mail ou o número do celular,
User can login using Email id or User Name,O usuário pode fazer login usando o ID de e-mail ou o Nome de usuário,
User does not exist,Usuário não existe,
User is mandatory for Share,Usuário é obrigatória para Partilhar,
User must always select,O Usuário deve sempre selecionar,
User not allowed to delete {0}: {1},Usuário não tem permissão para excluir {0}: {1},
User permission already exists,A permissão do usuário já existe,
User {0} cannot be deleted,O usuário {0} não pode ser excluído,
User {0} cannot be disabled,O usuário {0} não pode ser desativado,
User {0} cannot be renamed,O usuário {0} não pode ser renomeado,
User {0} does not have access to this document,O usuário {0} não tem acesso a este documento,
User {0} does not have doctype access via role permission for document {1},O usuário {0} não tem acesso ao tipo de documento via permissão de função para o documento {1},
User {0} has requested for data deletion,O usuário {0} solicitou a exclusão de dados,
User {0} is disabled,Usuário {0} está desativado,
Username,Nome de Usuário,
Username {0} already exists,O nome de usuário {0} já existe,
Users,Usuários,
Users assigned to the reference document will get points.,Os usuários atribuídos ao documento de referência receberão pontos.,
Users with role {0}:,Os usuários com a função {0}:,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,O uso deste console pode permitir que invasores se façam passar por você e roubem suas informações. Não insira nem cole códigos que você não entende.,
Valid,Válido,
Valid Login id required.,É necessário um usuário válido.,
Valid email and name required,É necessário email válido e nome,
Validate Field,Validar Campo,
Validation Error,Erro de Validação,
Validity,Validade,
Value,Valor,
Value Based On,Valor Baseado em,
Value Change,Mudança de Valor,
Value Changed,Valor Alterado,
Value To Be Set,Valor a ser definido,
Value cannot be changed for {0},Valor não pode ser alterado para {0},
Value cannot be negative for,O valor não pode ser negativo para,
Value cannot be negative for {0}: {1},O valor não pode ser negativo para {0}: {1},
Value for a check field can be either 0 or 1,Valor para um campo de verificação pode ser 0 ou 1,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,O valor do campo {0} é muito longo em {1}. O comprimento deve ser menor que {2} caracteres,
Value for {0} cannot be a list,Valor para {0} não pode ser uma lista,
Value from this field will be set as the due date in the ToDo,O valor deste campo será definido como a data de vencimento no ToDo,
Value missing for,Valor em falta para,
Value must be one of {0},O valor deve ser um dos {0},
Value to Validate,Valor para Validar,
Value too big,Valor muito grande,
Value {0} missing for {1},Valor {0} ausente para {1},
Value {0} must be in the valid duration format: d h m s,O valor {0} deve estar no formato de duração válido: dhms,
Value {0} must in {1} format,O valor {0} deve estar no formato {1},
Values Changed,Valores Alterados,
Verdana,Verdana,
Verification,Verificação,
Verification Code,Código de verificação,
Verification Link,Link de verificação,
Verification code email not sent. Please contact Administrator.,E-mail do código de verificação não enviado. Entre em contato com o administrador.,
Verification code has been sent to your registered email address.,O código de verificação foi enviado para o seu endereço de e-mail registrado.,
Verified,Verificado,
Verify,Verificar,
Verify Password,Verifique a Senha,
Verifying...,Verificando...,
Version,Versão,
Version Updated,Atualização da versão,
Video URL,URL do vídeo,
View,Visão,
View All,Ver tudo,
View Comment,Ver comentário,
View Full Log,Visualizar log completo,
View List,Ver Lista,
View Log,Visualizar log,
View Permitted Documents,Ver documentos permitidos,
View Properties (via Customize Form),Exibir Propriedades (via Personalizar Formulário),
View Ref,Visualizar Ref,
View Report,Ver relatório,
View Settings,Ver Definições,
View Switcher,Alternador de visualização,
View Website,Ver  Site,
View document,Ver documento,
View report in your browser,Exibir relatório no seu navegador,
View this in your browser,Veja isto no seu navegador,
View {0},Ver {0},
Viewed By,Visto por,
Visit,Visita,
Visit Web Page,Visitar página da Web,
Warehouse,Armazém,
Warning,Aviso,
Warning: Unable to find {0} in any table related to {1},Aviso: Não foi possível encontrar {0} em nenhuma tabela relacionada a {1},
Was this article helpful?,Esse artigo foi útil?,
Watch Video,Assistir vídeo,
We have received a request for deletion of {0} data associated with: {1},Recebemos uma solicitação para exclusão de {0} dados associados a: {1},
We have received a request from you to download your {0} data associated with: {1},Recebemos uma solicitação sua para fazer o download de seus {0} dados associados a: {1},
Web Form,Formulário Web,
Web Form Field,Campo de Formulário Web,
Web Form Fields,Campos de formulário Web,
Web Page,Página Web,
Web Page Block,Bloco de página da web,
Web Page View,Visualização da página da web,
Web Template,Web Template,
Web Template Field,Campo de modelo da web,
Web Template Values,Valores de modelo da web,
Web View,web View,
Webhook,Webhook,
Webhook Data,Webhook Data,
Webhook Header,Cabeçalho Webhook,
Webhook Headers,Cabeçalhos Webhook,
Webhook Request,Pedido Webhook,
Webhook Secret,Segredo do Webhook,
Webhook Security,Segurança Webhook,
Webhook Trigger,Gatilho Webhook,
Webhook URL,URL do Webhook,
Website,Site,
Website Analytics,Análise do site,
Website Manager,Administrador do Site,
Website Meta Tag,Meta Tag do Site,
Website Route Meta,Meta Rota do Site,
Website Route Redirect,Redirecionamento de Rota do Site,
Website Script,Script do Site,
Website Settings,Configurações do Site,
Website Sidebar,Menu Lateral do Site,
Website Sidebar Item,Item do Menu Lateral do Site,
Website Slideshow,Slideshow do Site,
Website Slideshow Item,Item do Slideshow do Site,
Website Theme,Tema do Site,
Website Theme Ignore App,Aplicativo para ignorar tema do site,
Website Theme Image,Imagem do Tema do Site,
Wednesday,Quarta-feira,
Week,Semana,
Weekdays,Dias da Semana,
Weekly,Semanalmente,
Weekly Long,Semanalmente Longo,
Welcome Email Template,Modelo de email de boas-vindas,
Welcome email sent,Email de Boas Vindas enviado,
Welcome to {0},Bem-vindo ao {0},
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Quando ativado, isso permitirá que os convidados façam upload de arquivos para o seu aplicativo. Você pode habilitá-lo se desejar coletar arquivos do usuário sem que eles façam login, por exemplo, no formulário da Web de pedidos de emprego.",
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","Quando você Corrigir um documento depois de Cancelar e salvá-lo, ele irá obter um novo número que é uma versão do número antigo.",
Which view of the associated DocType should this shortcut take you to?,Para qual visualização do DocType associado esse atalho deve levar você?,
Width,Largura,
Widths can be set in px or %.,Larguras podem ser definidas em px ou %.,
Wildcard Filter,Filtro Wildcard,
"Will add ""%"" before and after the query",Irá adicionar &quot;%&quot; antes e depois da consulta,
Will be used in url (usually first name).,Será utilizado na url (geralmente o primeiro nome).,
Will be your login ID,Será seu ID de login,
Will only be shown if section headings are enabled,só será mostrado se títulos de seção estão habilitados,
With Letter head,Com cabeçalho,
Worflow States Don't Exist,Estados de Worflow não existem,
Workflow,Fluxo de Trabalho,
Workflow Action,Ação do Fluxo de Trabalho,
Workflow Action Master,Cadastro de Ação do Fluxo de Trabalho,
Workflow Action Name,Nome da Ação do Fluxo de Trabalho,
Workflow Action is not created for optional states,A ação do fluxo de trabalho não é criada para estados opcionais,
Workflow Document State,Status do Documento do Fluxo de Trabalho,
Workflow Name,Nome do Fluxo de Trabalho,
Workflow State,Status do Fluxo de Trabalho,
Workflow State Field,Campo do Status do Fluxo de Trabalho,
Workflow State not set,Estado do fluxo de trabalho não definido,
Workflow State transition not allowed from {0} to {1},Transição do estado do fluxo de trabalho não permitida de {0} para {1},
Workflow Status,Status do fluxo de trabalho,
Workflow Transition,Transição do Fluxo de Trabalho,
Workflow state represents the current state of a document.,O Status do Fluxo de Trabalho representa o status atual de um documento.,
Wrapping up,Empacotando,
Write,Escrever,
Wrong Fetch From value,Valor errado de busca,
X Axis Field,Campo do eixo X,
X Field,Campo X,
XLSX,XLSX,
Y Axis,Eixo Y,
Y Axis Fields,Campos do eixo Y,
Y Field,Campo Y,
Yahoo Mail,Email do Yahoo,
Yandex.Mail,Yandex.Mail,
Year,Ano,
Yearly,Anual,
Yes,sim,
Yesterday,Ontem,
You,Você,Name of the current user. For example: You edited this 5 hours ago.
You are connected to internet.,Você está conectado à internet.,
You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},Você não tem permissão para acessar este registro {0} porque está vinculado a {1} '{2}' no campo {3},
You are not allowed to create columns,Você não tem permissão para criar colunas,
You are not allowed to delete Standard Report,Você não tem permissão para excluir o relatório padrão,
You are not allowed to delete a standard Website Theme,Você não tem permissão para excluir um site Tema padrão,
You are not allowed to export {} doctype,Você não tem permissão para exportar {} doctype,
You are not allowed to print this report,Você não tem permissão para imprimir este relatório,
You are not allowed to send emails related to this document,Você não tem permissão para enviar emails relacionados a este documento,
You are not allowed to update this Web Form Document,Você não tem permissão para atualizar esse formulário Documento Web,
You are not connected to Internet. Retry after sometime.,Você não está conectado à Internet. Tente novamente após algum tempo.,
You are not permitted to access this page.,Você não tem permissão para acessar esta página.,
You are not permitted to access this resource. Login to access,Você não tem permissão para acessar este recurso. Faça login para acessar,
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,Você está seguindo este documento agora. Você receberá atualizações diárias via e-mail. Você pode alterar isso nas configurações do usuário.,
You attached {0},Você anexou {0},Form timeline
You can add dynamic properties from the document by using Jinja templating.,Você pode adicionar propriedades dinâmicas do documento usando Jinja templates.,
You can also copy-paste following link in your browser,Você também pode copiar e colar o seguinte link no seu navegador,
You can also copy-paste this ,Você também pode copiar e colar,
You can also copy-paste this {0} to your browser,Você também pode copiar e colar isto {0} no seu navegador,
"You can change Submitted documents by cancelling them and then, amending them.",Você pode alterar documentos cancelados,
You can only upload upto 5000 records in one go. (may be less in some cases),Você só pode fazer upload de até 5.000 registros de uma só vez. (Este valor pode vir a ser inferior em alguns casos),
"You can select one from the following,","Você pode selecionar um dos seguintes,",
You can try changing the filters of your report.,Você pode tentar alterar os filtros do seu relatório.,
You can use Customize Form to set levels on fields.,"Você pode usar ""Personalizar Formulário"" para definir os níveis de campos.",
You can use wildcard %,Você pode usar o coringa %,
You can't set 'Options' for field {0},Você não pode configurar &#39;Opções&#39; para o campo {0},
You can't set 'Translatable' for field {0},Você não pode configurar &#39;Traduzível&#39; para o campo {0},
You cannot create a dashboard chart from single DocTypes,Você não pode criar um gráfico de Dashboard de DocTypes únicos,
You cannot give review points to yourself,Você não pode dar pontos de avaliação para si mesmo,
You cannot unset 'Read Only' for field {0},"Você não pode desabilitar ""Somente leitura"" para o campo {0}",
You changed the value of {0},Você alterou a informação {0},
You created this,Você Criou há,
You do not have enough permissions to access this resource. Please contact your manager to get access.,"Você não tem permissão suficiente para acessar este recurso. Por favor, contate o administrador para ter acesso.",
You do not have enough permissions to complete the action,Você não tem permissão suficiente para completar a ação,
You do not have enough points,Você não tem pontos suficientes,
You do not have enough review points,Você não tem pontos de revisão suficientes,
You do not have permissions to cancel all linked documents.,Você não tem permissão para cancelar todos os documentos vinculados.,
You don't have access to Report: {0},Você não tem acesso ao Relatório: {0},
You don't have permission to access this file,Você não tem permissão para acessar este arquivo,
You don't have permission to get a report on: {0},Você não tem permissão para acessar um relatório sobre: {0},
You don't have the permissions to access this document,Você não tem as permissões para acessar este documento,
You gained {0} point,Você ganhou {0} ponto,
You gained {0} points,Você ganhou {0} pontos,
You have a new message from: ,Você tem uma nova mensagem de:,
You have been successfully logged out,Você saiu do sistema com sucesso,
You have unsaved changes in this form. Please save before you continue.,Você tem alterações não salvas neste formulário.,
You have unseen {0},Você não viu {0},
You haven't added any Dashboard Charts or Number Cards yet.,Você ainda não adicionou nenhum gráfico de Dashboard ou cartão numérico.,
You hit the rate limit because of too many requests. Please try after sometime.,"Você atingiu o limite de taxa devido a muitas solicitações. Por favor, tente novamente mais tarde.",
You last edited this,Você editou isso pela última vez,
You must login to submit this form,Você precisa estar logado para enviar este formulário,
You need to be in developer mode to edit a Standard Web Form,Você precisa estar no modo de desenvolvedor para editar um Formulário Web Padrão,
You need to be logged in and have System Manager Role to be able to access backups.,Você precisa estar conectado e ter permissão para ser capaz de acessar backups.,
You need to be logged in to access this page,Você precisa estar logado para acessar esta página,
You need to be logged in to access this {0}.,Você precisa estar logado para acessar esta {0}.,
You need to create these first: ,Você precisa criar estes primeiro:,
You need to enable JavaScript for your app to work.,Você precisa habilitar o JavaScript para que seu aplicativo funcione.,
"You need to have ""Share"" permission","Você precisa ter a permissão ""Compartilhar""",
You need to install pycups to use this feature!,Você precisa instalar pycups para usar este recurso!,
You seem good to go!,Você parece bom para ir!,
You selected Draft or Cancelled documents,Você selecionou documentos preliminares ou cancelados,
You unfollowed this document,Você deixou de seguir este documento,
Your Country,Seu País,
Your Language,Seu Idioma,
Your Name,Seu Nome,
Your Shortcuts,Seus Atalhos,
Your account has been locked and will resume after {0} seconds,Sua conta foi bloqueada e será retomada após {0} segundos,
Your assignment on {0} {1} has been removed by {2},Sua tarefa em {0} {1} foi removida por {2},
Your connection request to Google Calendar was successfully accepted,Sua solicitação de conexão ao Google Agenda foi aceita com sucesso,
Your email address,Seu endereço de email,
Your login id is,Sua identificação de acesso é,
Your organization name and address for the email footer.,Nome da empresa e endereço para o rodapé do email.,
"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Sua consulta foi recebida. Nós responderemos de volta em breve. Se você tiver qualquer informação adicional, por favor responda a este email.",
"Your session has expired, please login again to continue.","Sua sessão expirou, faça o login novamente para continuar.",
Zero,Zero,
Zero means send records updated at anytime,Zero significa enviar registros atualizados a qualquer momento,
_doctype,_doctype,
_report,_relatório,
added,adicionado,
adjust,ajustar,
after_insert,after_insert,
align-center,Centralizar,
align-justify,Justificar,
align-left,Alinhar à esquerda,
align-right,Alinhar à direita,
and,e,
arrow-down,seta para baixo,
arrow-left,seta para a esquerda,
arrow-right,seta para a direita,
arrow-up,seta para cima,
asterisk,asterisco,
backward,para trás,
ban-circle,círculo de proibição,
barcode,Código de barras,
bell,sino,
blue,azul,
bold,negrito,
book,livro,
bookmark,favorito,
briefcase,pasta,
bullhorn,megafone,
by Role,por papel,
calendar,calendário,
camera,câmera,
certificate,certificado,
check,Verificar,
chevron-down,divisa-abaixo,
chevron-left,divisa-esquerda,
chevron-right,divisa-direito,
chevron-up,divisa-acima,
circle-arrow-down,círculo de seta para baixo,
circle-arrow-left,círculo de seta para a esquerda,
circle-arrow-right,círculo de seta à direita,
circle-arrow-up,círculo de seta para cima,
clear,limpar,
cog,roda dentada,
comment,Comentário,
commented,comentou,
darkgrey,cinza escuro,
dashboard,dashboard,
dd-mm-yyyy,dd-mm-aaaa,
dd.mm.yyyy,dd.mm.aaaa,
dd/mm/yyyy,dd/mm/aaaa,
"document type..., e.g. customer","Tipo de documento ..., por exemplo: cliente",
download,Baixar,
download-alt,download-alt,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","ex: ""Pós-Venda"", "" Vendas "", ""Edmilson""",
e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,por exemplo (55 + 434) / 4 ou = Math.sin (Math.PI / 2) ...,
e.g. pop.gmail.com / imap.gmail.com,ex: pop.gmail.com / imap.gmail.com,
e.g. replies@yourcomany.com. All replies will come to this inbox.,eg replies@yourcomany.com. Todas as respostas virão a esta caixa de entrada.,
e.g. smtp.gmail.com,ex: smtp.gmail.com,
e.g.:,ex:,
edit,editar,
eject,ejetar,
email,email,
email inbox,Caixa de Entrada,
empty,vazio,
envelope,envelope,
exclamation-sign,sinal de exclamação,
eye-close,olho fechado,
eye-open,olho aberto,
facebook,Facebook,
facetime-video,vídeo do facetime,
fairlogin,fairlogin,
fast-backward,retrocesso rápido,
fast-forward,avanço rápido,
file,arquivo,
film,filme,
filter,filtro,
fire,fogo,
flag,bandeira,
folder-close,fechar pasta,
folder-open,abrir pasta,
font,fonte,
forward,para a frente,
fullscreen,tela cheia,
gained by {0} via automatic rule {1},ganho por {0} via regra automática {1},
gift,presente,
glass,vidro,
globe,globo,
green,verde,
hand-down,mão abaixo,
hand-left,mão à esquerda,
hand-right,mão à direita,
hand-up,mão acima,
hdd,hdd,
headphones,fones de ouvido,
heart,coração,
home,casa,
hub,Hub,
icon,ícone,
in minutes,em minutos,
inbox,Caixa de Entrada,
indent-left,indentar à esquerda,
indent-right,indentar à direita,
info-sign,Sinal de Informações,
italic,itálico,
just now,agora mesmo,
leaf,folha,
link,Link,
linkedin,LinkedIn,
list,Lista,
list-alt,lista de alt-,
lock,trancar,
logged in,Logado,
magnet,ímã,
map-marker,marcador do mapa,
merged {0} into {1},Combinado {0} com {1},
minus,menos,
minus-sign,sinal de menos,
mm-dd-yyyy,mm-dd-aaaa,
mm/dd/yyyy,mm/dd/aaaa,
module,módulo,
module name...,nome do módulo ...,
move,mover,
music,música,
new,Novo,
new type of document,novo tipo de documento,
no failed attempts,tentativas não falharam,
now,agora,
of,do,
off,fora,
ok,ok,
ok-circle,ok-círculo,
ok-sign,ok-sinal,
old_parent,old_parent,
on_cancel,on_cancel,
on_change,em mudança,
on_submit,on_submit,
on_trash,on_trash,
on_update,on_update,
on_update_after_submit,on_update_after_submit,
only.,apenas.,
or,ou,
orange,laranja,
page,página,
pause,pausar,
